LOT,WAFER,X,Y,HBIN,SBIN
SOC-A7-2025-118,S02,-6,-5,7,703
SOC-A7-2025-118,S02,-5,-5,2,200
SOC-A7-2025-118,S02,-4,-5,1,100
SOC-A7-2025-118,S02,-3,-5,1,100
SOC-A7-2025-118,S02,-2,-5,6,601
SOC-A7-2025-118,S02,-1,-5,1,100
SOC-A7-2025-118,S02,0,-5,1,100
SOC-A7-2025-118,S02,1,-5,17,1701
SOC-A7-2025-118,S02,2,-5,1,100
SOC-A7-2025-118,S02,3,-5,1,100
SOC-A7-2025-118,S02,4,-5,1,100
SOC-A7-2025-118,S02,5,-5,1,100
SOC-A7-2025-118,S02,6,-5,4,401
SOC-A7-2025-118,S02,7,-5,4,402
SOC-A7-2025-118,S02,8,-5,1,100
SOC-A7-2025-118,S02,9,-5,4,402
SOC-A7-2025-118,S02,10,-5,1,100
SOC-A7-2025-118,S02,11,-5,1,100
SOC-A7-2025-118,S02,12,-5,1,100
SOC-A7-2025-118,S02,13,-5,1,100
SOC-A7-2025-118,S02,14,-5,1,100
SOC-A7-2025-118,S02,15,-5,1,100
SOC-A7-2025-118,S02,16,-5,1,100
SOC-A7-2025-118,S02,17,-5,1,100
SOC-A7-2025-118,S02,18,-5,2,200
SOC-A7-2025-118,S02,19,-5,1,100
SOC-A7-2025-118,S02,20,-5,1,100
SOC-A7-2025-118,S02,21,-5,1,100
SOC-A7-2025-118,S02,22,-5,3,303
SOC-A7-2025-118,S02,23,-5,1,100
SOC-A7-2025-118,S02,-23,-4,2,200
SOC-A7-2025-118,S02,-22,-4,10,1002
SOC-A7-2025-118,S02,-21,-4,1,100
SOC-A7-2025-118,S02,-20,-4,10,1001
SOC-A7-2025-118,S02,-19,-4,1,100
SOC-A7-2025-118,S02,-18,-4,10,1002
SOC-A7-2025-118,S02,-17,-4,1,100
SOC-A7-2025-118,S02,-16,-4,1,100
SOC-A7-2025-118,S02,-15,-4,1,100
SOC-A7-2025-118,S02,-14,-4,1,100
SOC-A7-2025-118,S02,-13,-4,1,100
SOC-A7-2025-118,S02,-12,-4,1,100
SOC-A7-2025-118,S02,-11,-4,1,100
SOC-A7-2025-118,S02,-10,-4,1,100
SOC-A7-2025-118,S02,-9,-4,1,100
SOC-A7-2025-118,S02,-8,-4,1,100
SOC-A7-2025-118,S02,-7,-4,1,100
SOC-A7-2025-118,S02,-6,-4,7,703
SOC-A7-2025-118,S02,-5,-4,7,702
SOC-A7-2025-118,S02,-4,-4,2,200
SOC-A7-2025-118,S02,-3,-4,1,100
SOC-A7-2025-118,S02,-2,-4,1,100
SOC-A7-2025-118,S02,-1,-4,1,100
SOC-A7-2025-118,S02,0,-4,1,100
SOC-A7-2025-118,S02,1,-4,1,100
SOC-A7-2025-118,S02,2,-4,1,100
SOC-A7-2025-118,S02,3,-4,1,100
SOC-A7-2025-118,S02,4,-4,1,100
SOC-A7-2025-118,S02,5,-4,2,201
SOC-A7-2025-118,S02,6,-4,4,401
SOC-A7-2025-118,S02,7,-4,2,201
SOC-A7-2025-118,S02,8,-4,4,401
SOC-A7-2025-118,S02,9,-4,4,401
SOC-A7-2025-118,S02,10,-4,4,402
SOC-A7-2025-118,S02,11,-4,8,802
SOC-A7-2025-118,S02,12,-4,1,100
SOC-A7-2025-118,S02,13,-4,1,100
SOC-A7-2025-118,S02,14,-4,1,100
SOC-A7-2025-118,S02,15,-4,1,100
SOC-A7-2025-118,S02,16,-4,1,100
SOC-A7-2025-118,S02,17,-4,1,100
SOC-A7-2025-118,S02,18,-4,1,100
SOC-A7-2025-118,S02,19,-4,2,201
SOC-A7-2025-118,S02,20,-4,1,100
SOC-A7-2025-118,S02,21,-4,9,902
SOC-A7-2025-118,S02,22,-4,6,601
SOC-A7-2025-118,S02,23,-4,1,100
SOC-A7-2025-118,S02,-24,-3,2,200
SOC-A7-2025-118,S02,-23,-3,1,100
SOC-A7-2025-118,S02,-22,-3,1,100
SOC-A7-2025-118,S02,-21,-3,1,100
SOC-A7-2025-118,S02,-20,-3,1,100
SOC-A7-2025-118,S02,-19,-3,2,200
SOC-A7-2025-118,S02,-18,-3,2,201
SOC-A7-2025-118,S02,-17,-3,6,602
SOC-A7-2025-118,S02,-16,-3,1,100
SOC-A7-2025-118,S02,-15,-3,2,201
SOC-A7-2025-118,S02,-14,-3,1,100
SOC-A7-2025-118,S02,-13,-3,2,200
SOC-A7-2025-118,S02,-12,-3,2,200
SOC-A7-2025-118,S02,-11,-3,1,100
SOC-A7-2025-118,S02,-10,-3,1,100
SOC-A7-2025-118,S02,-9,-3,1,100
SOC-A7-2025-118,S02,-8,-3,2,200
SOC-A7-2025-118,S02,-7,-3,2,201
SOC-A7-2025-118,S02,-6,-3,1,100
SOC-A7-2025-118,S02,-5,-3,1,100
SOC-A7-2025-118,S02,-4,-3,7,702
SOC-A7-2025-118,S02,-3,-3,7,701
SOC-A7-2025-118,S02,-2,-3,1,100
SOC-A7-2025-118,S02,-1,-3,1,100
SOC-A7-2025-118,S02,0,-3,5,501
SOC-A7-2025-118,S02,1,-3,1,100
SOC-A7-2025-118,S02,2,-3,1,100
SOC-A7-2025-118,S02,3,-3,1,100
SOC-A7-2025-118,S02,4,-3,1,100
SOC-A7-2025-118,S02,5,-3,1,100
SOC-A7-2025-118,S02,6,-3,1,100
SOC-A7-2025-118,S02,7,-3,4,402
SOC-A7-2025-118,S02,8,-3,4,402
SOC-A7-2025-118,S02,9,-3,4,402
SOC-A7-2025-118,S02,10,-3,4,401
SOC-A7-2025-118,S02,11,-3,2,201
SOC-A7-2025-118,S02,12,-3,1,100
SOC-A7-2025-118,S02,13,-3,1,100
SOC-A7-2025-118,S02,14,-3,6,602
SOC-A7-2025-118,S02,15,-3,1,100
SOC-A7-2025-118,S02,16,-3,1,100
SOC-A7-2025-118,S02,17,-3,6,603
SOC-A7-2025-118,S02,18,-3,2,201
SOC-A7-2025-118,S02,19,-3,1,100
SOC-A7-2025-118,S02,20,-3,1,100
SOC-A7-2025-118,S02,21,-3,1,100
SOC-A7-2025-118,S02,22,-3,1,100
SOC-A7-2025-118,S02,23,-3,3,301
SOC-A7-2025-118,S02,24,-3,1,100
SOC-A7-2025-118,S02,-24,-2,3,303
SOC-A7-2025-118,S02,-23,-2,2,201
SOC-A7-2025-118,S02,-22,-2,10,1001
SOC-A7-2025-118,S02,-21,-2,1,100
SOC-A7-2025-118,S02,-20,-2,1,100
SOC-A7-2025-118,S02,-19,-2,10,1001
SOC-A7-2025-118,S02,-18,-2,1,100
SOC-A7-2025-118,S02,-17,-2,1,100
SOC-A7-2025-118,S02,-16,-2,1,100
SOC-A7-2025-118,S02,-15,-2,1,100
SOC-A7-2025-118,S02,-14,-2,2,200
SOC-A7-2025-118,S02,-13,-2,1,100
SOC-A7-2025-118,S02,-12,-2,1,100
SOC-A7-2025-118,S02,-11,-2,1,100
SOC-A7-2025-118,S02,-10,-2,17,1701
SOC-A7-2025-118,S02,-9,-2,1,100
SOC-A7-2025-118,S02,-8,-2,1,100
SOC-A7-2025-118,S02,-7,-2,1,100
SOC-A7-2025-118,S02,-6,-2,1,100
SOC-A7-2025-118,S02,-5,-2,2,200
SOC-A7-2025-118,S02,-4,-2,1,100
SOC-A7-2025-118,S02,-3,-2,1,100
SOC-A7-2025-118,S02,-2,-2,5,503
SOC-A7-2025-118,S02,-1,-2,7,702
SOC-A7-2025-118,S02,0,-2,5,503
SOC-A7-2025-118,S02,1,-2,1,100
SOC-A7-2025-118,S02,2,-2,5,501
SOC-A7-2025-118,S02,3,-2,5,502
SOC-A7-2025-118,S02,4,-2,5,502
SOC-A7-2025-118,S02,5,-2,1,100
SOC-A7-2025-118,S02,6,-2,1,100
SOC-A7-2025-118,S02,7,-2,4,401
SOC-A7-2025-118,S02,8,-2,4,401
SOC-A7-2025-118,S02,9,-2,15,1502
SOC-A7-2025-118,S02,10,-2,1,100
SOC-A7-2025-118,S02,11,-2,1,100
SOC-A7-2025-118,S02,12,-2,1,100
SOC-A7-2025-118,S02,13,-2,1,100
SOC-A7-2025-118,S02,14,-2,1,100
SOC-A7-2025-118,S02,15,-2,1,100
SOC-A7-2025-118,S02,16,-2,2,200
SOC-A7-2025-118,S02,17,-2,1,100
SOC-A7-2025-118,S02,18,-2,1,100
SOC-A7-2025-118,S02,19,-2,9,901
SOC-A7-2025-118,S02,20,-2,1,100
SOC-A7-2025-118,S02,21,-2,1,100
SOC-A7-2025-118,S02,22,-2,1,100
SOC-A7-2025-118,S02,23,-2,1,100
SOC-A7-2025-118,S02,24,-2,2,200
SOC-A7-2025-118,S02,-24,-1,3,301
SOC-A7-2025-118,S02,-23,-1,1,100
SOC-A7-2025-118,S02,-22,-1,10,1001
SOC-A7-2025-118,S02,-21,-1,1,100
SOC-A7-2025-118,S02,-20,-1,1,100
SOC-A7-2025-118,S02,-19,-1,1,100
SOC-A7-2025-118,S02,-18,-1,6,602
SOC-A7-2025-118,S02,-17,-1,1,100
SOC-A7-2025-118,S02,-16,-1,2,200
SOC-A7-2025-118,S02,-15,-1,1,100
SOC-A7-2025-118,S02,-14,-1,1,100
SOC-A7-2025-118,S02,-13,-1,1,100
SOC-A7-2025-118,S02,-12,-1,1,100
SOC-A7-2025-118,S02,-11,-1,2,200
SOC-A7-2025-118,S02,-10,-1,2,201
SOC-A7-2025-118,S02,-9,-1,2,200
SOC-A7-2025-118,S02,-8,-1,1,100
SOC-A7-2025-118,S02,-7,-1,17,1701
SOC-A7-2025-118,S02,-6,-1,1,100
SOC-A7-2025-118,S02,-5,-1,1,100
SOC-A7-2025-118,S02,-4,-1,5,501
SOC-A7-2025-118,S02,-3,-1,5,503
SOC-A7-2025-118,S02,-2,-1,1,100
SOC-A7-2025-118,S02,-1,-1,7,701
SOC-A7-2025-118,S02,0,-1,7,702
SOC-A7-2025-118,S02,1,-1,7,702
SOC-A7-2025-118,S02,2,-1,5,502
SOC-A7-2025-118,S02,3,-1,1,100
SOC-A7-2025-118,S02,4,-1,5,501
SOC-A7-2025-118,S02,5,-1,1,100
SOC-A7-2025-118,S02,6,-1,2,200
SOC-A7-2025-118,S02,7,-1,1,100
SOC-A7-2025-118,S02,8,-1,1,100
SOC-A7-2025-118,S02,9,-1,1,100
SOC-A7-2025-118,S02,10,-1,1,100
SOC-A7-2025-118,S02,11,-1,2,201
SOC-A7-2025-118,S02,12,-1,2,201
SOC-A7-2025-118,S02,13,-1,1,100
SOC-A7-2025-118,S02,14,-1,1,100
SOC-A7-2025-118,S02,15,-1,1,100
SOC-A7-2025-118,S02,16,-1,2,201
SOC-A7-2025-118,S02,17,-1,1,100
SOC-A7-2025-118,S02,18,-1,1,100
SOC-A7-2025-118,S02,19,-1,2,200
SOC-A7-2025-118,S02,20,-1,1,100
SOC-A7-2025-118,S02,21,-1,12,1202
SOC-A7-2025-118,S02,22,-1,1,100
SOC-A7-2025-118,S02,23,-1,12,1202
SOC-A7-2025-118,S02,24,-1,1,100
SOC-A7-2025-118,S02,-24,0,3,301
SOC-A7-2025-118,S02,-23,0,12,1202
SOC-A7-2025-118,S02,-22,0,1,100
SOC-A7-2025-118,S02,-21,0,17,1701
SOC-A7-2025-118,S02,-20,0,10,1001
SOC-A7-2025-118,S02,-19,0,1,100
SOC-A7-2025-118,S02,-18,0,2,201
SOC-A7-2025-118,S02,-17,0,1,100
SOC-A7-2025-118,S02,-16,0,1,100
SOC-A7-2025-118,S02,-15,0,2,200
SOC-A7-2025-118,S02,-14,0,6,602
SOC-A7-2025-118,S02,-13,0,1,100
SOC-A7-2025-118,S02,-12,0,1,100
SOC-A7-2025-118,S02,-11,0,1,100
SOC-A7-2025-118,S02,-10,0,1,100
SOC-A7-2025-118,S02,-9,0,1,100
SOC-A7-2025-118,S02,-8,0,1,100
SOC-A7-2025-118,S02,-7,0,1,100
SOC-A7-2025-118,S02,-6,0,1,100
SOC-A7-2025-118,S02,-5,0,2,200
SOC-A7-2025-118,S02,-4,0,1,100
SOC-A7-2025-118,S02,-3,0,1,100
SOC-A7-2025-118,S02,-2,0,1,100
SOC-A7-2025-118,S02,-1,0,5,502
SOC-A7-2025-118,S02,0,0,1,100
SOC-A7-2025-118,S02,1,0,7,703
SOC-A7-2025-118,S02,2,0,7,703
SOC-A7-2025-118,S02,3,0,6,602
SOC-A7-2025-118,S02,4,0,1,100
SOC-A7-2025-118,S02,5,0,1,100
SOC-A7-2025-118,S02,6,0,8,802
SOC-A7-2025-118,S02,7,0,2,200
SOC-A7-2025-118,S02,8,0,1,100
SOC-A7-2025-118,S02,9,0,1,100
SOC-A7-2025-118,S02,10,0,1,100
SOC-A7-2025-118,S02,11,0,1,100
SOC-A7-2025-118,S02,12,0,1,100
SOC-A7-2025-118,S02,13,0,1,100
SOC-A7-2025-118,S02,14,0,1,100
SOC-A7-2025-118,S02,15,0,1,100
SOC-A7-2025-118,S02,16,0,1,100
SOC-A7-2025-118,S02,17,0,9,901
SOC-A7-2025-118,S02,18,0,2,200
SOC-A7-2025-118,S02,19,0,1,100
SOC-A7-2025-118,S02,20,0,1,100
SOC-A7-2025-118,S02,21,0,12,1202
SOC-A7-2025-118,S02,22,0,9,902
SOC-A7-2025-118,S02,23,0,1,100
SOC-A7-2025-118,S02,24,0,1,100
SOC-A7-2025-118,S02,-24,1,3,301
SOC-A7-2025-118,S02,-23,1,2,201
SOC-A7-2025-118,S02,-22,1,8,802
SOC-A7-2025-118,S02,-21,1,8,801
SOC-A7-2025-118,S02,-20,1,2,201
SOC-A7-2025-118,S02,-19,1,1,100
SOC-A7-2025-118,S02,-18,1,1,100
SOC-A7-2025-118,S02,-17,1,1,100
SOC-A7-2025-118,S02,-16,1,1,100
SOC-A7-2025-118,S02,-15,1,1,100
SOC-A7-2025-118,S02,-14,1,1,100
SOC-A7-2025-118,S02,-13,1,1,100
SOC-A7-2025-118,S02,-12,1,6,601
SOC-A7-2025-118,S02,-11,1,1,100
SOC-A7-2025-118,S02,-10,1,1,100
SOC-A7-2025-118,S02,-9,1,1,100
SOC-A7-2025-118,S02,-8,1,1,100
SOC-A7-2025-118,S02,-7,1,2,200
SOC-A7-2025-118,S02,-6,1,1,100
SOC-A7-2025-118,S02,-5,1,1,100
SOC-A7-2025-118,S02,-4,1,5,503
SOC-A7-2025-118,S02,-3,1,5,501
SOC-A7-2025-118,S02,-2,1,1,100
SOC-A7-2025-118,S02,-1,1,1,100
SOC-A7-2025-118,S02,0,1,1,100
SOC-A7-2025-118,S02,1,1,1,100
SOC-A7-2025-118,S02,2,1,1,100
SOC-A7-2025-118,S02,3,1,5,501
SOC-A7-2025-118,S02,4,1,7,701
SOC-A7-2025-118,S02,5,1,1,100
SOC-A7-2025-118,S02,6,1,1,100
SOC-A7-2025-118,S02,7,1,1,100
SOC-A7-2025-118,S02,8,1,1,100
SOC-A7-2025-118,S02,9,1,1,100
SOC-A7-2025-118,S02,10,1,1,100
SOC-A7-2025-118,S02,11,1,1,100
SOC-A7-2025-118,S02,12,1,1,100
SOC-A7-2025-118,S02,13,1,1,100
SOC-A7-2025-118,S02,14,1,1,100
SOC-A7-2025-118,S02,15,1,1,100
SOC-A7-2025-118,S02,16,1,1,100
SOC-A7-2025-118,S02,17,1,1,100
SOC-A7-2025-118,S02,18,1,6,601
SOC-A7-2025-118,S02,19,1,9,901
SOC-A7-2025-118,S02,20,1,2,201
SOC-A7-2025-118,S02,21,1,1,100
SOC-A7-2025-118,S02,22,1,2,200
SOC-A7-2025-118,S02,23,1,1,100
SOC-A7-2025-118,S02,24,1,1,100
SOC-A7-2025-118,S02,-24,2,2,200
SOC-A7-2025-118,S02,-23,2,1,100
SOC-A7-2025-118,S02,-22,2,2,201
SOC-A7-2025-118,S02,-21,2,1,100
SOC-A7-2025-118,S02,-20,2,10,1001
SOC-A7-2025-118,S02,-19,2,1,100
SOC-A7-2025-118,S02,-18,2,1,100
SOC-A7-2025-118,S02,-17,2,2,201
SOC-A7-2025-118,S02,-16,2,1,100
SOC-A7-2025-118,S02,-15,2,1,100
SOC-A7-2025-118,S02,-14,2,1,100
SOC-A7-2025-118,S02,-13,2,1,100
SOC-A7-2025-118,S02,-12,2,1,100
SOC-A7-2025-118,S02,-11,2,17,1701
SOC-A7-2025-118,S02,-10,2,1,100
SOC-A7-2025-118,S02,-9,2,1,100
SOC-A7-2025-118,S02,-8,2,1,100
SOC-A7-2025-118,S02,-7,2,1,100
SOC-A7-2025-118,S02,-6,2,1,100
SOC-A7-2025-118,S02,-5,2,1,100
SOC-A7-2025-118,S02,-4,2,1,100
SOC-A7-2025-118,S02,-3,2,1,100
SOC-A7-2025-118,S02,-2,2,1,100
SOC-A7-2025-118,S02,-1,2,1,100
SOC-A7-2025-118,S02,0,2,5,501
SOC-A7-2025-118,S02,1,2,5,501
SOC-A7-2025-118,S02,2,2,5,503
SOC-A7-2025-118,S02,3,2,5,503
SOC-A7-2025-118,S02,4,2,7,702
SOC-A7-2025-118,S02,5,2,7,702
SOC-A7-2025-118,S02,6,2,7,701
SOC-A7-2025-118,S02,7,2,1,100
SOC-A7-2025-118,S02,8,2,1,100
SOC-A7-2025-118,S02,9,2,2,200
SOC-A7-2025-118,S02,10,2,1,100
SOC-A7-2025-118,S02,11,2,1,100
SOC-A7-2025-118,S02,12,2,1,100
SOC-A7-2025-118,S02,13,2,1,100
SOC-A7-2025-118,S02,14,2,1,100
SOC-A7-2025-118,S02,15,2,2,201
SOC-A7-2025-118,S02,16,2,1,100
SOC-A7-2025-118,S02,17,2,1,100
SOC-A7-2025-118,S02,18,2,1,100
SOC-A7-2025-118,S02,19,2,1,100
SOC-A7-2025-118,S02,20,2,1,100
SOC-A7-2025-118,S02,21,2,12,1201
SOC-A7-2025-118,S02,22,2,2,201
SOC-A7-2025-118,S02,23,2,1,100
SOC-A7-2025-118,S02,24,2,1,100
SOC-A7-2025-118,S02,-24,3,3,301
SOC-A7-2025-118,S02,-23,3,1,100
SOC-A7-2025-118,S02,-22,3,2,201
SOC-A7-2025-118,S02,-21,3,1,100
SOC-A7-2025-118,S02,-20,3,1,100
SOC-A7-2025-118,S02,-19,3,1,100
SOC-A7-2025-118,S02,-18,3,1,100
SOC-A7-2025-118,S02,-17,3,2,201
SOC-A7-2025-118,S02,-16,3,1,100
SOC-A7-2025-118,S02,-15,3,17,1701
SOC-A7-2025-118,S02,-14,3,1,100
SOC-A7-2025-118,S02,-13,3,2,201
SOC-A7-2025-118,S02,-12,3,1,100
SOC-A7-2025-118,S02,-11,3,1,100
SOC-A7-2025-118,S02,-10,3,1,100
SOC-A7-2025-118,S02,-9,3,1,100
SOC-A7-2025-118,S02,-8,3,2,200
SOC-A7-2025-118,S02,-7,3,1,100
SOC-A7-2025-118,S02,-6,3,6,601
SOC-A7-2025-118,S02,-5,3,1,100
SOC-A7-2025-118,S02,-4,3,2,200
SOC-A7-2025-118,S02,-3,3,1,100
SOC-A7-2025-118,S02,-2,3,2,201
SOC-A7-2025-118,S02,-1,3,1,100
SOC-A7-2025-118,S02,0,3,5,502
SOC-A7-2025-118,S02,1,3,1,100
SOC-A7-2025-118,S02,2,3,1,100
SOC-A7-2025-118,S02,3,3,1,100
SOC-A7-2025-118,S02,4,3,1,100
SOC-A7-2025-118,S02,5,3,1,100
SOC-A7-2025-118,S02,6,3,7,701
SOC-A7-2025-118,S02,7,3,1,100
SOC-A7-2025-118,S02,8,3,1,100
SOC-A7-2025-118,S02,9,3,2,200
SOC-A7-2025-118,S02,10,3,1,100
SOC-A7-2025-118,S02,11,3,1,100
SOC-A7-2025-118,S02,12,3,1,100
SOC-A7-2025-118,S02,13,3,9,902
SOC-A7-2025-118,S02,14,3,1,100
SOC-A7-2025-118,S02,15,3,1,100
SOC-A7-2025-118,S02,16,3,1,100
SOC-A7-2025-118,S02,17,3,1,100
SOC-A7-2025-118,S02,18,3,6,601
SOC-A7-2025-118,S02,19,3,1,100
SOC-A7-2025-118,S02,20,3,1,100
SOC-A7-2025-118,S02,21,3,1,100
SOC-A7-2025-118,S02,22,3,1,100
SOC-A7-2025-118,S02,23,3,3,302
SOC-A7-2025-118,S02,24,3,1,100
SOC-A7-2025-118,S02,-23,4,3,302
SOC-A7-2025-118,S02,-22,4,10,1002
SOC-A7-2025-118,S02,-21,4,10,1002
SOC-A7-2025-118,S02,-20,4,1,100
SOC-A7-2025-118,S02,-19,4,1,100
SOC-A7-2025-118,S02,-18,4,2,201
SOC-A7-2025-118,S02,-17,4,2,200
SOC-A7-2025-118,S02,-16,4,1,100
SOC-A7-2025-118,S02,-15,4,2,200
SOC-A7-2025-118,S02,-14,4,1,100
SOC-A7-2025-118,S02,-13,4,1,100
SOC-A7-2025-118,S02,-12,4,6,602
SOC-A7-2025-118,S02,-11,4,2,200
SOC-A7-2025-118,S02,-10,4,1,100
SOC-A7-2025-118,S02,-9,4,2,200
SOC-A7-2025-118,S02,-8,4,1,100
SOC-A7-2025-118,S02,-7,4,2,200
SOC-A7-2025-118,S02,-6,4,1,100
SOC-A7-2025-118,S02,-5,4,1,100
SOC-A7-2025-118,S02,-4,4,1,100
SOC-A7-2025-118,S02,-3,4,2,200
SOC-A7-2025-118,S02,-2,4,5,503
SOC-A7-2025-118,S02,-1,4,1,100
SOC-A7-2025-118,S02,0,4,1,100
SOC-A7-2025-118,S02,1,4,1,100
SOC-A7-2025-118,S02,2,4,1,100
SOC-A7-2025-118,S02,3,4,1,100
SOC-A7-2025-118,S02,4,4,1,100
SOC-A7-2025-118,S02,5,4,1,100
SOC-A7-2025-118,S02,6,4,1,100
SOC-A7-2025-118,S02,7,4,1,100
SOC-A7-2025-118,S02,8,4,7,702
SOC-A7-2025-118,S02,9,4,7,703
SOC-A7-2025-118,S02,10,4,17,1701
SOC-A7-2025-118,S02,11,4,1,100
SOC-A7-2025-118,S02,12,4,2,200
SOC-A7-2025-118,S02,13,4,9,902
SOC-A7-2025-118,S02,14,4,1,100
SOC-A7-2025-118,S02,15,4,1,100
SOC-A7-2025-118,S02,16,4,9,901
SOC-A7-2025-118,S02,17,4,1,100
SOC-A7-2025-118,S02,18,4,1,100
SOC-A7-2025-118,S02,19,4,1,100
SOC-A7-2025-118,S02,20,4,1,100
SOC-A7-2025-118,S02,21,4,1,100
SOC-A7-2025-118,S02,22,4,1,100
SOC-A7-2025-118,S02,23,4,2,200
SOC-A7-2025-118,S02,-23,5,1,100
SOC-A7-2025-118,S02,-22,5,1,100
SOC-A7-2025-118,S02,-21,5,1,100
SOC-A7-2025-118,S02,-20,5,2,201
SOC-A7-2025-118,S02,-19,5,1,100
SOC-A7-2025-118,S02,-18,5,1,100
SOC-A7-2025-118,S02,-17,5,2,200
SOC-A7-2025-118,S02,-16,5,2,200
SOC-A7-2025-118,S02,-15,5,2,201
SOC-A7-2025-118,S02,-14,5,2,201
SOC-A7-2025-118,S02,-13,5,2,201
SOC-A7-2025-118,S02,-12,5,6,602
SOC-A7-2025-118,S02,-11,5,1,100
SOC-A7-2025-118,S02,-10,5,2,201
SOC-A7-2025-118,S02,-9,5,1,100
SOC-A7-2025-118,S02,-8,5,1,100
SOC-A7-2025-118,S02,-7,5,1,100
SOC-A7-2025-118,S02,-6,5,1,100
SOC-A7-2025-118,S02,-5,5,1,100
SOC-A7-2025-118,S02,-4,5,1,100
SOC-A7-2025-118,S02,-3,5,1,100
SOC-A7-2025-118,S02,-2,5,1,100
SOC-A7-2025-118,S02,-1,5,1,100
SOC-A7-2025-118,S02,0,5,2,201
SOC-A7-2025-118,S02,1,5,1,100
SOC-A7-2025-118,S02,2,5,1,100
SOC-A7-2025-118,S02,3,5,6,601
SOC-A7-2025-118,S02,4,5,1,100
SOC-A7-2025-118,S02,5,5,1,100
SOC-A7-2025-118,S02,6,5,1,100
SOC-A7-2025-118,S02,7,5,1,100
SOC-A7-2025-118,S02,8,5,6,601
SOC-A7-2025-118,S02,9,5,7,702
SOC-A7-2025-118,S02,10,5,7,702
SOC-A7-2025-118,S02,11,5,7,701
SOC-A7-2025-118,S02,12,5,1,100
SOC-A7-2025-118,S02,13,5,1,100
SOC-A7-2025-118,S02,14,5,1,100
SOC-A7-2025-118,S02,15,5,1,100
SOC-A7-2025-118,S02,16,5,2,201
SOC-A7-2025-118,S02,17,5,2,200
SOC-A7-2025-118,S02,18,5,1,100
SOC-A7-2025-118,S02,19,5,1,100
SOC-A7-2025-118,S02,20,5,1,100
SOC-A7-2025-118,S02,21,5,12,1202
SOC-A7-2025-118,S02,22,5,1,100
SOC-A7-2025-118,S02,23,5,9,901
SOC-A7-2025-118,S02,-23,6,1,100
SOC-A7-2025-118,S02,-22,6,2,201
SOC-A7-2025-118,S02,-21,6,6,602
SOC-A7-2025-118,S02,-20,6,1,100
SOC-A7-2025-118,S02,-19,6,1,100
SOC-A7-2025-118,S02,-18,6,2,201
SOC-A7-2025-118,S02,-17,6,1,100
SOC-A7-2025-118,S02,-16,6,1,100
SOC-A7-2025-118,S02,-15,6,6,601
SOC-A7-2025-118,S02,-14,6,1,100
SOC-A7-2025-118,S02,-13,6,1,100
SOC-A7-2025-118,S02,-12,6,1,100
SOC-A7-2025-118,S02,-11,6,1,100
SOC-A7-2025-118,S02,-10,6,1,100
SOC-A7-2025-118,S02,-9,6,1,100
SOC-A7-2025-118,S02,-8,6,1,100
SOC-A7-2025-118,S02,-7,6,1,100
SOC-A7-2025-118,S02,-6,6,1,100
SOC-A7-2025-118,S02,-5,6,8,802
SOC-A7-2025-118,S02,-4,6,1,100
SOC-A7-2025-118,S02,-3,6,1,100
SOC-A7-2025-118,S02,-2,6,1,100
SOC-A7-2025-118,S02,-1,6,1,100
SOC-A7-2025-118,S02,0,6,1,100
SOC-A7-2025-118,S02,1,6,2,201
SOC-A7-2025-118,S02,2,6,1,100
SOC-A7-2025-118,S02,3,6,2,201
SOC-A7-2025-118,S02,4,6,8,802
SOC-A7-2025-118,S02,5,6,1,100
SOC-A7-2025-118,S02,6,6,1,100
SOC-A7-2025-118,S02,7,6,1,100
SOC-A7-2025-118,S02,8,6,1,100
SOC-A7-2025-118,S02,9,6,1,100
SOC-A7-2025-118,S02,10,6,1,100
SOC-A7-2025-118,S02,11,6,7,702
SOC-A7-2025-118,S02,12,6,7,702
SOC-A7-2025-118,S02,13,6,1,100
SOC-A7-2025-118,S02,14,6,1,100
SOC-A7-2025-118,S02,15,6,1,100
SOC-A7-2025-118,S02,16,6,1,100
SOC-A7-2025-118,S02,17,6,1,100
SOC-A7-2025-118,S02,18,6,1,100
SOC-A7-2025-118,S02,19,6,9,902
SOC-A7-2025-118,S02,20,6,1,100
SOC-A7-2025-118,S02,21,6,1,100
SOC-A7-2025-118,S02,22,6,11,1101
SOC-A7-2025-118,S02,23,6,1,100
SOC-A7-2025-118,S02,-23,7,12,1201
SOC-A7-2025-118,S02,-22,7,3,303
SOC-A7-2025-118,S02,-21,7,2,201
SOC-A7-2025-118,S02,-20,7,1,100
SOC-A7-2025-118,S02,-19,7,1,100
SOC-A7-2025-118,S02,-18,7,1,100
SOC-A7-2025-118,S02,-17,7,1,100
SOC-A7-2025-118,S02,-16,7,1,100
SOC-A7-2025-118,S02,-15,7,2,201
SOC-A7-2025-118,S02,-14,7,1,100
SOC-A7-2025-118,S02,-13,7,1,100
SOC-A7-2025-118,S02,-12,7,1,100
SOC-A7-2025-118,S02,-11,7,1,100
SOC-A7-2025-118,S02,-10,7,1,100
SOC-A7-2025-118,S02,-9,7,1,100
SOC-A7-2025-118,S02,-8,7,1,100
SOC-A7-2025-118,S02,-7,7,1,100
SOC-A7-2025-118,S02,-6,7,1,100
SOC-A7-2025-118,S02,-5,7,1,100
SOC-A7-2025-118,S02,-4,7,1,100
SOC-A7-2025-118,S02,-3,7,2,201
SOC-A7-2025-118,S02,-2,7,1,100
SOC-A7-2025-118,S02,-1,7,2,201
