lot,wafer,x,y,siteId,hbin,sbin,testdate,temp,testA,testB,testC
LOT123,W03,-9,3,410,2,20,2026-04-23,25,0.946,0.497,61.740
LOT123,W03,-8,3,411,2,20,2026-04-23,25,1.068,0.455,42.058
LOT123,W03,-7,3,412,1,10,2026-04-23,25,0.992,0.468,61.860
LOT123,W03,-6,3,413,4,45,2026-04-23,25,0.915,0.479,42.254
LOT123,W03,-5,3,414,1,10,2026-04-23,25,1.014,0.485,68.112
LOT123,W03,-4,3,415,1,10,2026-04-23,25,0.965,0.492,37.266
LOT123,W03,-3,3,416,1,10,2026-04-23,25,1.013,0.462,45.364
LOT123,W03,-2,3,417,1,10,2026-04-23,25,0.912,0.488,78.189
LOT123,W03,-1,3,418,1,10,2026-04-23,25,0.994,0.497,38.127
LOT123,W03,0,3,419,1,10,2026-04-23,25,1.223,0.488,42.635
LOT123,W03,1,3,420,1,10,2026-04-23,25,1.006,0.478,52.976
LOT123,W03,2,3,421,1,10,2026-04-23,25,1.001,0.507,66.210
LOT123,W03,3,3,422,1,10,2026-04-23,25,0.893,0.461,66.419
LOT123,W03,4,3,423,3,40,2026-04-23,25,0.908,0.517,51.330
LOT123,W03,5,3,424,1,10,2026-04-23,25,1.067,0.477,39.554
LOT123,W03,6,3,425,1,10,2026-04-23,25,0.980,0.472,24.297
LOT123,W03,7,3,426,1,10,2026-04-23,25,0.954,0.489,31.414
LOT123,W03,8,3,427,1,10,2026-04-23,25,1.159,0.487,33.901
LOT123,W03,9,3,428,1,10,2026-04-23,25,1.093,0.543,62.153
LOT123,W03,10,3,429,1,10,2026-04-23,25,1.154,0.465,54.441
LOT123,W03,11,3,430,1,10,2026-04-23,25,0.979,0.467,64.486
LOT123,W03,12,3,431,1,10,2026-04-23,25,1.004,0.519,55.431
LOT123,W03,13,3,432,1,10,2026-04-23,25,0.956,0.459,34.066
LOT123,W03,14,3,433,2,20,2026-04-23,25,1.044,0.469,64.297
LOT123,W03,-13,4,434,1,10,2026-04-23,25,0.978,0.512,65.915
LOT123,W03,-12,4,435,2,20,2026-04-23,25,1.109,0.496,62.273
LOT123,W03,-11,4,436,1,10,2026-04-23,25,0.925,0.500,43.857
LOT123,W03,-10,4,437,1,10,2026-04-23,25,1.041,0.528,83.626
LOT123,W03,-9,4,438,1,10,2026-04-23,25,1.018,0.496,45.481
LOT123,W03,-8,4,439,1,10,2026-04-23,25,1.049,0.516,48.141
LOT123,W03,-7,4,440,1,10,2026-04-23,25,1.093,0.516,54.769
LOT123,W03,-6,4,441,1,10,2026-04-23,25,1.050,0.475,48.199
LOT123,W03,-5,4,442,1,10,2026-04-23,25,1.093,0.493,49.243
LOT123,W03,-4,4,443,1,10,2026-04-23,25,1.197,0.482,51.056
LOT123,W03,-3,4,444,1,10,2026-04-23,25,1.239,0.504,42.628
LOT123,W03,-2,4,445,1,10,2026-04-23,25,1.044,0.497,56.745
LOT123,W03,-1,4,446,1,10,2026-04-23,25,0.965,0.454,61.630
LOT123,W03,0,4,447,1,10,2026-04-23,25,1.175,0.488,29.626
LOT123,W03,1,4,448,1,10,2026-04-23,25,1.148,0.522,54.056
LOT123,W03,2,4,449,1,10,2026-04-23,25,0.988,0.515,47.734
LOT123,W03,3,4,450,2,20,2026-04-23,25,0.939,0.466,54.771
LOT123,W03,4,4,451,1,10,2026-04-23,25,0.955,0.467,57.073
LOT123,W03,5,4,452,1,10,2026-04-23,25,1.143,0.468,44.809
LOT123,W03,6,4,453,1,10,2026-04-23,25,1.218,0.500,50.640
LOT123,W03,7,4,454,1,10,2026-04-23,25,1.154,0.505,68.493
LOT123,W03,8,4,455,1,10,2026-04-23,25,0.929,0.464,48.598
LOT123,W03,9,4,456,1,10,2026-04-23,25,0.978,0.487,58.273
LOT123,W03,10,4,457,4,45,2026-04-23,25,0.971,0.483,51.534
LOT123,W03,11,4,458,1,10,2026-04-23,25,1.031,0.479,60.189
LOT123,W03,12,4,459,2,20,2026-04-23,25,0.974,0.476,53.644
LOT123,W03,13,4,460,1,10,2026-04-23,25,1.068,0.482,62.264
LOT123,W03,-13,5,461,1,10,2026-04-23,25,1.200,0.465,55.108
LOT123,W03,-12,5,462,1,10,2026-04-23,25,1.146,0.477,46.133
LOT123,W03,-11,5,463,1,10,2026-04-23,25,1.077,0.493,71.967
LOT123,W03,-10,5,464,1,10,2026-04-23,25,1.094,0.467,31.850
LOT123,W03,-9,5,465,1,10,2026-04-23,25,1.077,0.502,68.897
LOT123,W03,-8,5,466,1,10,2026-04-23,25,1.025,0.494,44.977
LOT123,W03,-7,5,467,1,10,2026-04-23,25,0.988,0.478,69.159
LOT123,W03,-6,5,468,1,10,2026-04-23,25,1.065,0.503,29.598
LOT123,W03,-5,5,469,1,10,2026-04-23,25,1.105,0.491,36.767
LOT123,W03,-4,5,470,1,10,2026-04-23,25,0.943,0.463,63.788
LOT123,W03,-3,5,471,3,40,2026-04-23,25,1.235,0.490,52.297
LOT123,W03,-2,5,472,1,10,2026-04-23,25,1.095,0.486,39.283
LOT123,W03,-1,5,473,1,10,2026-04-23,25,1.098,0.502,33.252
LOT123,W03,0,5,474,1,10,2026-04-23,25,1.186,0.465,49.268
LOT123,W03,1,5,475,1,10,2026-04-23,25,0.876,0.476,74.780
LOT123,W03,2,5,476,1,10,2026-04-23,25,1.138,0.496,61.246
LOT123,W03,3,5,477,1,10,2026-04-23,25,1.140,0.473,56.047
LOT123,W03,4,5,478,1,10,2026-04-23,25,1.086,0.491,38.047
LOT123,W03,5,5,479,1,10,2026-04-23,25,1.213,0.464,62.332
LOT123,W03,6,5,480,1,10,2026-04-23,25,1.280,0.507,80.837
LOT123,W03,7,5,481,1,10,2026-04-23,25,1.143,0.513,68.122
LOT123,W03,8,5,482,1,10,2026-04-23,25,1.169,0.507,59.636
LOT123,W03,9,5,483,1,10,2026-04-23,25,1.023,0.498,48.184
LOT123,W03,10,5,484,1,10,2026-04-23,25,1.040,0.460,61.963
LOT123,W03,11,5,485,1,10,2026-04-23,25,1.012,0.476,52.377
LOT123,W03,12,5,486,3,40,2026-04-23,25,0.984,0.459,61.805
LOT123,W03,13,5,487,1,10,2026-04-23,25,1.223,0.485,72.409
LOT123,W03,-13,6,488,2,20,2026-04-23,25,1.073,0.496,90.059
LOT123,W03,-12,6,489,1,10,2026-04-23,25,1.136,0.518,68.701
LOT123,W03,-11,6,490,1,10,2026-04-23,25,1.137,0.461,74.113
LOT123,W03,-10,6,491,1,10,2026-04-23,25,1.108,0.491,39.862
LOT123,W03,-9,6,492,1,10,2026-04-23,25,1.037,0.483,49.065
LOT123,W03,-8,6,493,1,10,2026-04-23,25,1.070,0.498,45.765
LOT123,W03,-7,6,494,1,10,2026-04-23,25,1.236,0.513,66.040
LOT123,W03,-6,6,495,1,10,2026-04-23,25,0.930,0.470,60.867
LOT123,W03,-5,6,496,1,10,2026-04-23,25,1.079,0.488,77.776
LOT123,W03,-4,6,497,1,10,2026-04-23,25,1.118,0.468,52.680
LOT123,W03,-3,6,498,1,10,2026-04-23,25,1.131,0.519,53.819
LOT123,W03,-2,6,499,1,10,2026-04-23,25,1.120,0.463,60.078
LOT123,W03,-1,6,500,1,10,2026-04-23,25,1.076,0.495,65.527
LOT123,W03,0,6,501,1,10,2026-04-23,25,1.066,0.474,58.832
LOT123,W03,1,6,502,1,10,2026-04-23,25,1.043,0.503,59.808
LOT123,W03,2,6,503,1,10,2026-04-23,25,1.093,0.447,56.302
LOT123,W03,3,6,504,1,10,2026-04-23,25,1.047,0.502,50.952
LOT123,W03,4,6,505,1,10,2026-04-23,25,1.197,0.492,49.579
LOT123,W03,5,6,506,1,10,2026-04-23,25,1.171,0.483,58.375
LOT123,W03,6,6,507,2,20,2026-04-23,25,1.048,0.502,37.332
LOT123,W03,7,6,508,1,10,2026-04-23,25,0.834,0.495,42.273
LOT123,W03,8,6,509,1,10,2026-04-23,25,1.261,0.458,59.487
LOT123,W03,9,6,510,1,10,2026-04-23,25,0.997,0.466,46.838
LOT123,W03,10,6,511,1,10,2026-04-23,25,1.077,0.495,57.447
LOT123,W03,11,6,512,1,10,2026-04-23,25,1.187,0.478,54.331
LOT123,W03,12,6,513,2,20,2026-04-23,25,1.162,0.457,59.283
LOT123,W03,13,6,514,1,10,2026-04-23,25,0.990,0.496,58.904
LOT123,W03,-12,7,515,1,10,2026-04-23,25,0.901,0.502,64.160
LOT123,W03,-11,7,516,1,10,2026-04-23,25,1.062,0.470,68.707
LOT123,W03,-10,7,517,1,10,2026-04-23,25,0.954,0.475,82.003
LOT123,W03,-9,7,518,1,10,2026-04-23,25,0.981,0.469,58.729
LOT123,W03,-8,7,519,1,10,2026-04-23,25,0.967,0.492,46.308
LOT123,W03,-7,7,520,1,10,2026-04-23,25,1.147,0.484,64.598
LOT123,W03,-6,7,521,1,10,2026-04-23,25,1.099,0.527,56.210
LOT123,W03,-5,7,522,1,10,2026-04-23,25,1.013,0.470,57.033
LOT123,W03,-4,7,523,1,10,2026-04-23,25,0.977,0.468,35.113
LOT123,W03,-3,7,524,1,10,2026-04-23,25,0.865,0.516,52.591
LOT123,W03,-2,7,525,1,10,2026-04-23,25,1.054,0.495,44.571
LOT123,W03,-1,7,526,1,10,2026-04-23,25,0.918,0.518,64.067
LOT123,W03,0,7,527,1,10,2026-04-23,25,0.936,0.505,38.342
LOT123,W03,1,7,528,1,10,2026-04-23,25,1.164,0.470,65.353
LOT123,W03,2,7,529,1,10,2026-04-23,25,1.210,0.496,43.886
LOT123,W03,3,7,530,1,10,2026-04-23,25,0.887,0.494,57.040
LOT123,W03,4,7,531,1,10,2026-04-23,25,1.086,0.457,53.178
LOT123,W03,5,7,532,1,10,2026-04-23,25,1.026,0.489,46.827
LOT123,W03,6,7,533,1,10,2026-04-23,25,0.973,0.487,41.930
LOT123,W03,7,7,534,1,10,2026-04-23,25,1.101,0.517,61.390
LOT123,W03,8,7,535,1,10,2026-04-23,25,0.955,0.528,39.050
LOT123,W03,9,7,536,2,20,2026-04-23,25,1.009,0.512,45.500
LOT123,W03,10,7,537,1,10,2026-04-23,25,1.054,0.515,60.781
LOT123,W03,11,7,538,1,10,2026-04-23,25,1.019,0.468,61.889
LOT123,W03,12,7,539,1,10,2026-04-23,25,1.112,0.500,66.867
LOT123,W03,-12,8,540,2,20,2026-04-23,25,0.970,0.492,56.745
LOT123,W03,-11,8,541,1,10,2026-04-23,25,1.056,0.480,35.004
LOT123,W03,-10,8,542,1,10,2026-04-23,25,1.008,0.503,49.474
LOT123,W03,-9,8,543,1,10,2026-04-23,25,1.022,0.485,52.832
LOT123,W03,-8,8,544,1,10,2026-04-23,25,1.123,0.507,68.519
LOT123,W03,-7,8,545,1,10,2026-04-23,25,0.910,0.493,71.472
LOT123,W03,-6,8,546,4,45,2026-04-23,25,1.149,0.470,47.293
LOT123,W03,-5,8,547,2,20,2026-04-23,25,0.942,0.496,51.353
LOT123,W03,-4,8,548,1,10,2026-04-23,25,0.965,0.492,52.145
LOT123,W03,-3,8,549,1,10,2026-04-23,25,1.243,0.484,52.391
LOT123,W03,-2,8,550,1,10,2026-04-23,25,0.922,0.489,55.314
LOT123,W03,-1,8,551,1,10,2026-04-23,25,0.831,0.456,63.020
LOT123,W03,0,8,552,1,10,2026-04-23,25,1.141,0.469,65.182
LOT123,W03,1,8,553,1,10,2026-04-23,25,1.081,0.480,54.784
LOT123,W03,2,8,554,1,10,2026-04-23,25,1.043,0.499,52.531
LOT123,W03,3,8,555,2,20,2026-04-23,25,1.130,0.479,57.900
LOT123,W03,4,8,556,1,10,2026-04-23,25,1.017,0.469,73.977
LOT123,W03,5,8,557,1,10,2026-04-23,25,1.164,0.496,55.440
LOT123,W03,6,8,558,1,10,2026-04-23,25,1.061,0.471,71.115
LOT123,W03,7,8,559,1,10,2026-04-23,25,1.054,0.465,61.661
LOT123,W03,8,8,560,1,10,2026-04-23,25,0.935,0.480,40.647
LOT123,W03,9,8,561,1,10,2026-04-23,25,1.143,0.493,37.623
LOT123,W03,10,8,562,1,10,2026-04-23,25,1.070,0.536,36.101
LOT123,W03,11,8,563,2,20,2026-04-23,25,1.026,0.496,43.373
LOT123,W03,12,8,564,1,10,2026-04-23,25,1.125,0.511,56.811
LOT123,W03,-11,9,565,2,20,2026-04-23,25,1.016,0.509,41.911
LOT123,W03,-10,9,566,1,10,2026-04-23,25,1.225,0.478,-2.572
LOT123,W03,-9,9,567,1,10,2026-04-23,25,1.216,0.506,78.233
LOT123,W03,-8,9,568,2,20,2026-04-23,25,0.986,0.462,48.542
LOT123,W03,-7,9,569,1,10,2026-04-23,25,1.027,0.491,51.945
LOT123,W03,-6,9,570,1,10,2026-04-23,25,1.093,0.521,36.795
LOT123,W03,-5,9,571,1,10,2026-04-23,25,1.147,0.468,68.386
LOT123,W03,-4,9,572,1,10,2026-04-23,25,1.055,0.495,49.301
LOT123,W03,-3,9,573,1,10,2026-04-23,25,1.042,0.483,69.502
LOT123,W03,-2,9,574,4,45,2026-04-23,25,1.135,0.487,53.414
LOT123,W03,-1,9,575,1,10,2026-04-23,25,1.056,0.483,50.623
LOT123,W03,0,9,576,1,10,2026-04-23,25,1.032,0.456,48.965
LOT123,W03,1,9,577,1,10,2026-04-23,25,0.808,0.496,58.232
LOT123,W03,2,9,578,1,10,2026-04-23,25,0.917,0.520,48.692
LOT123,W03,3,9,579,1,10,2026-04-23,25,0.884,0.469,61.496
LOT123,W03,4,9,580,1,10,2026-04-23,25,1.304,0.517,33.190
LOT123,W03,5,9,581,4,45,2026-04-23,25,1.054,0.490,51.761
LOT123,W03,6,9,582,1,10,2026-04-23,25,1.288,0.450,48.764
LOT123,W03,7,9,583,1,10,2026-04-23,25,1.103,0.444,44.838
LOT123,W03,8,9,584,1,10,2026-04-23,25,1.016,0.507,60.844
LOT123,W03,9,9,585,2,20,2026-04-23,25,0.962,0.498,59.591
LOT123,W03,10,9,586,1,10,2026-04-23,25,1.194,0.444,48.137
LOT123,W03,11,9,587,1,10,2026-04-23,25,0.944,0.511,53.148
LOT123,W03,-10,10,588,1,10,2026-04-23,25,0.999,0.485,58.779
LOT123,W03,-9,10,589,1,10,2026-04-23,25,1.134,0.506,57.898
LOT123,W03,-8,10,590,2,20,2026-04-23,25,1.048,0.507,46.632
LOT123,W03,-7,10,591,1,10,2026-04-23,25,0.985,0.475,53.887
LOT123,W03,-6,10,592,1,10,2026-04-23,25,0.863,0.449,62.718
LOT123,W03,-5,10,593,4,45,2026-04-23,25,1.041,0.494,46.596
LOT123,W03,-4,10,594,1,10,2026-04-23,25,0.969,0.508,48.386
LOT123,W03,-3,10,595,1,10,2026-04-23,25,1.063,0.481,56.557
LOT123,W03,-2,10,596,1,10,2026-04-23,25,1.254,0.487,64.735
LOT123,W03,-1,10,597,1,10,2026-04-23,25,0.940,0.457,74.025
LOT123,W03,0,10,598,2,20,2026-04-23,25,1.111,0.489,65.158
LOT123,W03,1,10,599,1,10,2026-04-23,25,1.207,0.514,33.962
LOT123,W03,2,10,600,1,10,2026-04-23,25,1.057,0.504,73.802
LOT123,W03,3,10,601,1,10,2026-04-23,25,1.091,0.485,67.082
LOT123,W03,4,10,602,4,45,2026-04-23,25,0.953,0.484,59.205
LOT123,W03,5,10,603,3,40,2026-04-23,25,1.120,0.528,58.131
LOT123,W03,6,10,604,1,10,2026-04-23,25,0.999,0.501,33.281
LOT123,W03,7,10,605,1,10,2026-04-23,25,1.001,0.501,43.485
LOT123,W03,8,10,606,1,10,2026-04-23,25,1.237,0.432,54.299
LOT123,W03,9,10,607,2,20,2026-04-23,25,0.978,0.504,36.418
LOT123,W03,10,10,608,1,10,2026-04-23,25,1.097,0.509,60.158
LOT123,W03,-9,11,609,2,20,2026-04-23,25,1.020,0.482,63.799
LOT123,W03,-8,11,610,1,10,2026-04-23,25,1.070,0.487,84.551
LOT123,W03,-7,11,611,2,20,2026-04-23,25,1.074,0.454,52.781
LOT123,W03,-6,11,612,1,10,2026-04-23,25,1.042,0.501,43.409
LOT123,W03,-5,11,613,3,40,2026-04-23,25,0.939,0.485,76.833
LOT123,W03,-4,11,614,1,10,2026-04-23,25,1.225,0.479,63.135
LOT123,W03,-3,11,615,1,10,2026-04-23,25,0.938,0.526,56.235
LOT123,W03,-2,11,616,2,20,2026-04-23,25,1.062,0.507,40.153
LOT123,W03,-1,11,617,1,10,2026-04-23,25,1.102,0.500,74.327
LOT123,W03,0,11,618,1,10,2026-04-23,25,1.064,0.495,58.835
LOT123,W03,1,11,619,4,45,2026-04-23,25,1.119,0.477,62.695
LOT123,W03,2,11,620,1,10,2026-04-23,25,1.012,0.519,57.344
LOT123,W03,3,11,621,1,10,2026-04-23,25,1.080,0.459,59.933
LOT123,W03,4,11,622,1,10,2026-04-23,25,1.008,0.511,63.497
LOT123,W03,5,11,623,1,10,2026-04-23,25,1.025,0.493,58.934
LOT123,W03,6,11,624,1,10,2026-04-23,25,0.918,0.467,71.100
LOT123,W03,7,11,625,1,10,2026-04-23,25,1.163,0.489,60.350
LOT123,W03,8,11,626,1,10,2026-04-23,25,1.139,0.519,52.487
LOT123,W03,9,11,627,3,40,2026-04-23,25,1.086,0.465,53.983
LOT123,W03,-8,12,628,2,20,2026-04-23,25,1.005,0.520,45.878
LOT123,W03,-7,12,629,1,10,2026-04-23,25,1.019,0.520,54.723
LOT123,W03,-6,12,630,1,10,2026-04-23,25,1.270,0.455,41.178
LOT123,W03,-5,12,631,3,40,2026-04-23,25,0.983,0.495,36.685
LOT123,W03,-4,12,632,1,10,2026-04-23,25,1.013,0.496,52.435
LOT123,W03,-3,12,633,4,45,2026-04-23,25,1.253,0.505,50.385
LOT123,W03,-2,12,634,1,10,2026-04-23,25,0.870,0.492,36.466
LOT123,W03,-1,12,635,1,10,2026-04-23,25,1.148,0.503,61.115
LOT123,W03,0,12,636,1,10,2026-04-23,25,1.173,0.474,65.251
LOT123,W03,1,12,637,1,10,2026-04-23,25,1.034,0.472,69.017
LOT123,W03,2,12,638,1,10,2026-04-23,25,0.993,0.482,61.468
LOT123,W03,3,12,639,1,10,2026-04-23,25,0.841,0.478,44.307
LOT123,W03,4,12,640,3,40,2026-04-23,25,1.107,0.478,50.206
LOT123,W03,5,12,641,1,10,2026-04-23,25,1.132,0.511,46.064
LOT123,W03,6,12,642,1,10,2026-04-23,25,1.061,0.440,49.507
LOT123,W03,7,12,643,1,10,2026-04-23,25,1.203,0.478,47.116
LOT123,W03,8,12,644,1,10,2026-04-23,25,1.129,0.493,37.073
LOT123,W03,-6,13,645,1,10,2026-04-23,25,1.053,0.507,56.580
LOT123,W03,-5,13,646,1,10,2026-04-23,25,1.182,0.502,36.746
LOT123,W03,-4,13,647,1,10,2026-04-23,25,1.031,0.483,32.831
LOT123,W03,-3,13,648,1,10,2026-04-23,25,1.148,0.487,66.406
LOT123,W03,-2,13,649,1,10,2026-04-23,25,1.086,0.492,47.371
LOT123,W03,-1,13,650,1,10,2026-04-23,25,1.083,0.477,46.593
LOT123,W03,0,13,651,2,20,2026-04-23,25,1.155,0.501,59.675
LOT123,W03,1,13,652,1,10,2026-04-23,25,0.963,0.502,45.874
LOT123,W03,2,13,653,1,10,2026-04-23,25,1.062,0.480,45.560
LOT123,W03,3,13,654,1,10,2026-04-23,25,0.847,0.484,43.231
LOT123,W03,4,13,655,1,10,2026-04-23,25,0.886,0.512,44.387
LOT123,W03,5,13,656,2,20,2026-04-23,25,1.038,0.487,35.123
LOT123,W03,6,13,657,1,10,2026-04-23,25,1.050,0.489,40.628
LOT123,W03,-3,14,658,1,10,2026-04-23,25,1.003,0.469,71.421
LOT123,W03,-2,14,659,4,45,2026-04-23,25,1.081,0.495,73.054
LOT123,W03,-1,14,660,1,10,2026-04-23,25,1.028,0.465,61.476
LOT123,W03,0,14,661,2,20,2026-04-23,25,0.943,0.503,71.476
LOT123,W03,1,14,662,1,10,2026-04-23,25,0.974,0.499,44.196
LOT123,W03,2,14,663,1,10,2026-04-23,25,1.143,0.516,63.373
LOT123,W03,3,14,664,1,10,2026-04-23,25,1.180,0.485,54.217
