LID,WID,COL,ROW,H_BIN,S_BIN
MEM-2025-LOT7,M01,20,-6,1,10
MEM-2025-LOT7,M01,21,-6,2,22
MEM-2025-LOT7,M01,22,-6,1,10
MEM-2025-LOT7,M01,23,-6,1,10
MEM-2025-LOT7,M01,24,-6,1,10
MEM-2025-LOT7,M01,25,-6,1,10
MEM-2025-LOT7,M01,26,-6,1,10
MEM-2025-LOT7,M01,27,-6,1,10
MEM-2025-LOT7,M01,28,-6,2,21
MEM-2025-LOT7,M01,29,-6,3,22
MEM-2025-LOT7,M01,30,-6,2,20
MEM-2025-LOT7,M01,31,-6,2,31
MEM-2025-LOT7,M01,32,-6,1,10
MEM-2025-LOT7,M01,-32,-5,1,10
MEM-2025-LOT7,M01,-31,-5,2,30
MEM-2025-LOT7,M01,-30,-5,3,20
MEM-2025-LOT7,M01,-29,-5,2,22
MEM-2025-LOT7,M01,-28,-5,1,10
MEM-2025-LOT7,M01,-27,-5,1,10
MEM-2025-LOT7,M01,-26,-5,1,10
MEM-2025-LOT7,M01,-25,-5,1,10
MEM-2025-LOT7,M01,-24,-5,1,10
MEM-2025-LOT7,M01,-23,-5,1,10
MEM-2025-LOT7,M01,-22,-5,1,10
MEM-2025-LOT7,M01,-21,-5,1,10
MEM-2025-LOT7,M01,-20,-5,1,10
MEM-2025-LOT7,M01,-19,-5,1,10
MEM-2025-LOT7,M01,-18,-5,1,10
MEM-2025-LOT7,M01,-17,-5,1,10
MEM-2025-LOT7,M01,-16,-5,1,10
MEM-2025-LOT7,M01,-15,-5,1,10
MEM-2025-LOT7,M01,-14,-5,1,10
MEM-2025-LOT7,M01,-13,-5,1,10
MEM-2025-LOT7,M01,-12,-5,1,10
MEM-2025-LOT7,M01,-11,-5,1,10
MEM-2025-LOT7,M01,-10,-5,1,10
MEM-2025-LOT7,M01,-9,-5,1,10
MEM-2025-LOT7,M01,-8,-5,1,10
MEM-2025-LOT7,M01,-7,-5,1,10
MEM-2025-LOT7,M01,-6,-5,1,10
MEM-2025-LOT7,M01,-5,-5,1,10
MEM-2025-LOT7,M01,-4,-5,1,10
MEM-2025-LOT7,M01,-3,-5,1,10
MEM-2025-LOT7,M01,-2,-5,1,10
MEM-2025-LOT7,M01,-1,-5,1,10
MEM-2025-LOT7,M01,0,-5,1,10
MEM-2025-LOT7,M01,1,-5,1,10
MEM-2025-LOT7,M01,2,-5,2,21
MEM-2025-LOT7,M01,3,-5,1,10
MEM-2025-LOT7,M01,4,-5,1,10
MEM-2025-LOT7,M01,5,-5,4,20
MEM-2025-LOT7,M01,6,-5,3,22
MEM-2025-LOT7,M01,7,-5,1,10
MEM-2025-LOT7,M01,8,-5,1,10
MEM-2025-LOT7,M01,9,-5,1,10
MEM-2025-LOT7,M01,10,-5,1,10
MEM-2025-LOT7,M01,11,-5,1,10
MEM-2025-LOT7,M01,12,-5,1,10
MEM-2025-LOT7,M01,13,-5,2,31
MEM-2025-LOT7,M01,14,-5,1,10
MEM-2025-LOT7,M01,15,-5,1,10
MEM-2025-LOT7,M01,16,-5,1,10
MEM-2025-LOT7,M01,17,-5,1,10
MEM-2025-LOT7,M01,18,-5,1,10
MEM-2025-LOT7,M01,19,-5,1,10
MEM-2025-LOT7,M01,20,-5,1,10
MEM-2025-LOT7,M01,21,-5,1,10
MEM-2025-LOT7,M01,22,-5,1,10
MEM-2025-LOT7,M01,23,-5,1,10
MEM-2025-LOT7,M01,24,-5,1,10
MEM-2025-LOT7,M01,25,-5,1,10
MEM-2025-LOT7,M01,26,-5,1,10
MEM-2025-LOT7,M01,27,-5,1,10
MEM-2025-LOT7,M01,28,-5,1,10
MEM-2025-LOT7,M01,29,-5,2,30
MEM-2025-LOT7,M01,30,-5,2,22
MEM-2025-LOT7,M01,31,-5,1,10
MEM-2025-LOT7,M01,32,-5,2,21
MEM-2025-LOT7,M01,-32,-4,2,30
MEM-2025-LOT7,M01,-31,-4,1,10
MEM-2025-LOT7,M01,-30,-4,1,10
MEM-2025-LOT7,M01,-29,-4,1,10
MEM-2025-LOT7,M01,-28,-4,1,10
MEM-2025-LOT7,M01,-27,-4,1,10
MEM-2025-LOT7,M01,-26,-4,1,10
MEM-2025-LOT7,M01,-25,-4,2,31
MEM-2025-LOT7,M01,-24,-4,1,10
MEM-2025-LOT7,M01,-23,-4,1,10
MEM-2025-LOT7,M01,-22,-4,1,10
MEM-2025-LOT7,M01,-21,-4,1,10
MEM-2025-LOT7,M01,-20,-4,1,10
MEM-2025-LOT7,M01,-19,-4,1,10
MEM-2025-LOT7,M01,-18,-4,1,10
MEM-2025-LOT7,M01,-17,-4,1,10
MEM-2025-LOT7,M01,-16,-4,1,10
MEM-2025-LOT7,M01,-15,-4,2,21
MEM-2025-LOT7,M01,-14,-4,1,10
MEM-2025-LOT7,M01,-13,-4,1,10
MEM-2025-LOT7,M01,-12,-4,1,10
MEM-2025-LOT7,M01,-11,-4,1,10
MEM-2025-LOT7,M01,-10,-4,1,10
MEM-2025-LOT7,M01,-9,-4,1,10
MEM-2025-LOT7,M01,-8,-4,1,10
MEM-2025-LOT7,M01,-7,-4,1,10
MEM-2025-LOT7,M01,-6,-4,1,10
MEM-2025-LOT7,M01,-5,-4,1,10
MEM-2025-LOT7,M01,-4,-4,1,10
MEM-2025-LOT7,M01,-3,-4,1,10
MEM-2025-LOT7,M01,-2,-4,1,10
MEM-2025-LOT7,M01,-1,-4,1,10
MEM-2025-LOT7,M01,0,-4,1,10
MEM-2025-LOT7,M01,1,-4,1,10
MEM-2025-LOT7,M01,2,-4,1,10
MEM-2025-LOT7,M01,3,-4,2,22
MEM-2025-LOT7,M01,4,-4,1,10
MEM-2025-LOT7,M01,5,-4,1,10
MEM-2025-LOT7,M01,6,-4,1,10
MEM-2025-LOT7,M01,7,-4,1,10
MEM-2025-LOT7,M01,8,-4,1,10
MEM-2025-LOT7,M01,9,-4,1,10
MEM-2025-LOT7,M01,10,-4,1,10
MEM-2025-LOT7,M01,11,-4,1,10
MEM-2025-LOT7,M01,12,-4,1,10
MEM-2025-LOT7,M01,13,-4,1,10
MEM-2025-LOT7,M01,14,-4,1,10
MEM-2025-LOT7,M01,15,-4,1,10
MEM-2025-LOT7,M01,16,-4,1,10
MEM-2025-LOT7,M01,17,-4,1,10
MEM-2025-LOT7,M01,18,-4,1,10
MEM-2025-LOT7,M01,19,-4,1,10
MEM-2025-LOT7,M01,20,-4,1,10
MEM-2025-LOT7,M01,21,-4,1,10
MEM-2025-LOT7,M01,22,-4,1,10
MEM-2025-LOT7,M01,23,-4,1,10
MEM-2025-LOT7,M01,24,-4,1,10
MEM-2025-LOT7,M01,25,-4,1,10
MEM-2025-LOT7,M01,26,-4,1,10
MEM-2025-LOT7,M01,27,-4,1,10
MEM-2025-LOT7,M01,28,-4,2,31
MEM-2025-LOT7,M01,29,-4,1,10
MEM-2025-LOT7,M01,30,-4,2,21
MEM-2025-LOT7,M01,31,-4,2,22
MEM-2025-LOT7,M01,32,-4,1,10
MEM-2025-LOT7,M01,-32,-3,2,30
MEM-2025-LOT7,M01,-31,-3,2,30
MEM-2025-LOT7,M01,-30,-3,4,30
MEM-2025-LOT7,M01,-29,-3,1,10
MEM-2025-LOT7,M01,-28,-3,1,10
MEM-2025-LOT7,M01,-27,-3,1,10
MEM-2025-LOT7,M01,-26,-3,1,10
MEM-2025-LOT7,M01,-25,-3,1,10
MEM-2025-LOT7,M01,-24,-3,1,10
MEM-2025-LOT7,M01,-23,-3,1,10
MEM-2025-LOT7,M01,-22,-3,1,10
MEM-2025-LOT7,M01,-21,-3,1,10
MEM-2025-LOT7,M01,-20,-3,1,10
MEM-2025-LOT7,M01,-19,-3,1,10
MEM-2025-LOT7,M01,-18,-3,1,10
MEM-2025-LOT7,M01,-17,-3,1,10
MEM-2025-LOT7,M01,-16,-3,1,10
MEM-2025-LOT7,M01,-15,-3,1,10
MEM-2025-LOT7,M01,-14,-3,1,10
MEM-2025-LOT7,M01,-13,-3,1,10
MEM-2025-LOT7,M01,-12,-3,1,10
MEM-2025-LOT7,M01,-11,-3,2,30
MEM-2025-LOT7,M01,-10,-3,1,10
MEM-2025-LOT7,M01,-9,-3,1,10
MEM-2025-LOT7,M01,-8,-3,1,10
MEM-2025-LOT7,M01,-7,-3,1,10
MEM-2025-LOT7,M01,-6,-3,1,10
MEM-2025-LOT7,M01,-5,-3,1,10
MEM-2025-LOT7,M01,-4,-3,1,10
MEM-2025-LOT7,M01,-3,-3,1,10
MEM-2025-LOT7,M01,-2,-3,1,10
MEM-2025-LOT7,M01,-1,-3,1,10
MEM-2025-LOT7,M01,0,-3,1,10
MEM-2025-LOT7,M01,1,-3,1,10
MEM-2025-LOT7,M01,2,-3,1,10
MEM-2025-LOT7,M01,3,-3,2,31
MEM-2025-LOT7,M01,4,-3,1,10
MEM-2025-LOT7,M01,5,-3,1,10
MEM-2025-LOT7,M01,6,-3,1,10
MEM-2025-LOT7,M01,7,-3,1,10
MEM-2025-LOT7,M01,8,-3,1,10
MEM-2025-LOT7,M01,9,-3,1,10
MEM-2025-LOT7,M01,10,-3,1,10
MEM-2025-LOT7,M01,11,-3,1,10
MEM-2025-LOT7,M01,12,-3,1,10
MEM-2025-LOT7,M01,13,-3,1,10
MEM-2025-LOT7,M01,14,-3,1,10
MEM-2025-LOT7,M01,15,-3,1,10
MEM-2025-LOT7,M01,16,-3,1,10
MEM-2025-LOT7,M01,17,-3,1,10
MEM-2025-LOT7,M01,18,-3,1,10
MEM-2025-LOT7,M01,19,-3,1,10
MEM-2025-LOT7,M01,20,-3,1,10
MEM-2025-LOT7,M01,21,-3,1,10
MEM-2025-LOT7,M01,22,-3,3,30
MEM-2025-LOT7,M01,23,-3,1,10
MEM-2025-LOT7,M01,24,-3,1,10
MEM-2025-LOT7,M01,25,-3,1,10
MEM-2025-LOT7,M01,26,-3,1,10
MEM-2025-LOT7,M01,27,-3,1,10
MEM-2025-LOT7,M01,28,-3,1,10
MEM-2025-LOT7,M01,29,-3,1,10
MEM-2025-LOT7,M01,30,-3,1,10
MEM-2025-LOT7,M01,31,-3,1,10
MEM-2025-LOT7,M01,32,-3,2,30
MEM-2025-LOT7,M01,-32,-2,4,31
MEM-2025-LOT7,M01,-31,-2,1,10
MEM-2025-LOT7,M01,-30,-2,4,21
MEM-2025-LOT7,M01,-29,-2,1,10
MEM-2025-LOT7,M01,-28,-2,2,30
MEM-2025-LOT7,M01,-27,-2,1,10
MEM-2025-LOT7,M01,-26,-2,1,10
MEM-2025-LOT7,M01,-25,-2,1,10
MEM-2025-LOT7,M01,-24,-2,1,10
MEM-2025-LOT7,M01,-23,-2,1,10
MEM-2025-LOT7,M01,-22,-2,1,10
MEM-2025-LOT7,M01,-21,-2,1,10
MEM-2025-LOT7,M01,-20,-2,1,10
MEM-2025-LOT7,M01,-19,-2,1,10
MEM-2025-LOT7,M01,-18,-2,1,10
MEM-2025-LOT7,M01,-17,-2,1,10
MEM-2025-LOT7,M01,-16,-2,1,10
MEM-2025-LOT7,M01,-15,-2,1,10
MEM-2025-LOT7,M01,-14,-2,1,10
MEM-2025-LOT7,M01,-13,-2,1,10
MEM-2025-LOT7,M01,-12,-2,1,10
MEM-2025-LOT7,M01,-11,-2,1,10
MEM-2025-LOT7,M01,-10,-2,1,10
MEM-2025-LOT7,M01,-9,-2,1,10
MEM-2025-LOT7,M01,-8,-2,2,30
MEM-2025-LOT7,M01,-7,-2,1,10
MEM-2025-LOT7,M01,-6,-2,1,10
MEM-2025-LOT7,M01,-5,-2,1,10
MEM-2025-LOT7,M01,-4,-2,1,10
MEM-2025-LOT7,M01,-3,-2,1,10
MEM-2025-LOT7,M01,-2,-2,1,10
MEM-2025-LOT7,M01,-1,-2,1,10
MEM-2025-LOT7,M01,0,-2,1,10
MEM-2025-LOT7,M01,1,-2,1,10
MEM-2025-LOT7,M01,2,-2,1,10
MEM-2025-LOT7,M01,3,-2,1,10
MEM-2025-LOT7,M01,4,-2,1,10
MEM-2025-LOT7,M01,5,-2,1,10
MEM-2025-LOT7,M01,6,-2,1,10
MEM-2025-LOT7,M01,7,-2,1,10
MEM-2025-LOT7,M01,8,-2,1,10
MEM-2025-LOT7,M01,9,-2,1,10
MEM-2025-LOT7,M01,10,-2,1,10
MEM-2025-LOT7,M01,11,-2,1,10
MEM-2025-LOT7,M01,12,-2,1,10
MEM-2025-LOT7,M01,13,-2,1,10
MEM-2025-LOT7,M01,14,-2,1,10
MEM-2025-LOT7,M01,15,-2,1,10
MEM-2025-LOT7,M01,16,-2,1,10
MEM-2025-LOT7,M01,17,-2,1,10
MEM-2025-LOT7,M01,18,-2,1,10
MEM-2025-LOT7,M01,19,-2,1,10
MEM-2025-LOT7,M01,20,-2,1,10
MEM-2025-LOT7,M01,21,-2,1,10
MEM-2025-LOT7,M01,22,-2,1,10
MEM-2025-LOT7,M01,23,-2,1,10
MEM-2025-LOT7,M01,24,-2,1,10
MEM-2025-LOT7,M01,25,-2,1,10
MEM-2025-LOT7,M01,26,-2,1,10
MEM-2025-LOT7,M01,27,-2,1,10
MEM-2025-LOT7,M01,28,-2,2,22
MEM-2025-LOT7,M01,29,-2,2,31
MEM-2025-LOT7,M01,30,-2,2,21
MEM-2025-LOT7,M01,31,-2,2,20
MEM-2025-LOT7,M01,32,-2,1,10
MEM-2025-LOT7,M01,-32,-1,2,30
MEM-2025-LOT7,M01,-31,-1,1,10
MEM-2025-LOT7,M01,-30,-1,2,21
MEM-2025-LOT7,M01,-29,-1,3,21
MEM-2025-LOT7,M01,-28,-1,1,10
MEM-2025-LOT7,M01,-27,-1,1,10
MEM-2025-LOT7,M01,-26,-1,1,10
MEM-2025-LOT7,M01,-25,-1,1,10
MEM-2025-LOT7,M01,-24,-1,1,10
MEM-2025-LOT7,M01,-23,-1,1,10
MEM-2025-LOT7,M01,-22,-1,1,10
MEM-2025-LOT7,M01,-21,-1,1,10
MEM-2025-LOT7,M01,-20,-1,1,10
MEM-2025-LOT7,M01,-19,-1,1,10
MEM-2025-LOT7,M01,-18,-1,1,10
MEM-2025-LOT7,M01,-17,-1,1,10
MEM-2025-LOT7,M01,-16,-1,1,10
MEM-2025-LOT7,M01,-15,-1,1,10
MEM-2025-LOT7,M01,-14,-1,1,10
MEM-2025-LOT7,M01,-13,-1,1,10
MEM-2025-LOT7,M01,-12,-1,1,10
MEM-2025-LOT7,M01,-11,-1,1,10
MEM-2025-LOT7,M01,-10,-1,1,10
MEM-2025-LOT7,M01,-9,-1,1,10
MEM-2025-LOT7,M01,-8,-1,1,10
MEM-2025-LOT7,M01,-7,-1,1,10
MEM-2025-LOT7,M01,-6,-1,1,10
MEM-2025-LOT7,M01,-5,-1,1,10
MEM-2025-LOT7,M01,-4,-1,1,10
MEM-2025-LOT7,M01,-3,-1,1,10
MEM-2025-LOT7,M01,-2,-1,1,10
MEM-2025-LOT7,M01,-1,-1,1,10
MEM-2025-LOT7,M01,0,-1,1,10
MEM-2025-LOT7,M01,1,-1,1,10
MEM-2025-LOT7,M01,2,-1,1,10
MEM-2025-LOT7,M01,3,-1,1,10
MEM-2025-LOT7,M01,4,-1,1,10
MEM-2025-LOT7,M01,5,-1,1,10
MEM-2025-LOT7,M01,6,-1,1,10
MEM-2025-LOT7,M01,7,-1,1,10
MEM-2025-LOT7,M01,8,-1,1,10
MEM-2025-LOT7,M01,9,-1,1,10
MEM-2025-LOT7,M01,10,-1,1,10
MEM-2025-LOT7,M01,11,-1,1,10
MEM-2025-LOT7,M01,12,-1,1,10
MEM-2025-LOT7,M01,13,-1,1,10
MEM-2025-LOT7,M01,14,-1,1,10
MEM-2025-LOT7,M01,15,-1,1,10
MEM-2025-LOT7,M01,16,-1,1,10
MEM-2025-LOT7,M01,17,-1,1,10
MEM-2025-LOT7,M01,18,-1,1,10
MEM-2025-LOT7,M01,19,-1,1,10
MEM-2025-LOT7,M01,20,-1,1,10
MEM-2025-LOT7,M01,21,-1,1,10
MEM-2025-LOT7,M01,22,-1,1,10
MEM-2025-LOT7,M01,23,-1,1,10
MEM-2025-LOT7,M01,24,-1,1,10
MEM-2025-LOT7,M01,25,-1,1,10
MEM-2025-LOT7,M01,26,-1,1,10
MEM-2025-LOT7,M01,27,-1,1,10
MEM-2025-LOT7,M01,28,-1,2,20
MEM-2025-LOT7,M01,29,-1,1,10
MEM-2025-LOT7,M01,30,-1,2,21
MEM-2025-LOT7,M01,31,-1,1,10
MEM-2025-LOT7,M01,32,-1,2,20
MEM-2025-LOT7,M01,-32,0,3,31
MEM-2025-LOT7,M01,-31,0,1,10
MEM-2025-LOT7,M01,-30,0,4,20
MEM-2025-LOT7,M01,-29,0,4,21
MEM-2025-LOT7,M01,-28,0,1,10
MEM-2025-LOT7,M01,-27,0,1,10
MEM-2025-LOT7,M01,-26,0,1,10
MEM-2025-LOT7,M01,-25,0,1,10
MEM-2025-LOT7,M01,-24,0,1,10
MEM-2025-LOT7,M01,-23,0,1,10
MEM-2025-LOT7,M01,-22,0,1,10
MEM-2025-LOT7,M01,-21,0,1,10
MEM-2025-LOT7,M01,-20,0,1,10
MEM-2025-LOT7,M01,-19,0,1,10
MEM-2025-LOT7,M01,-18,0,1,10
MEM-2025-LOT7,M01,-17,0,1,10
MEM-2025-LOT7,M01,-16,0,1,10
MEM-2025-LOT7,M01,-15,0,1,10
MEM-2025-LOT7,M01,-14,0,1,10
MEM-2025-LOT7,M01,-13,0,1,10
MEM-2025-LOT7,M01,-12,0,1,10
MEM-2025-LOT7,M01,-11,0,1,10
MEM-2025-LOT7,M01,-10,0,1,10
MEM-2025-LOT7,M01,-9,0,1,10
MEM-2025-LOT7,M01,-8,0,1,10
MEM-2025-LOT7,M01,-7,0,1,10
MEM-2025-LOT7,M01,-6,0,1,10
MEM-2025-LOT7,M01,-5,0,1,10
MEM-2025-LOT7,M01,-4,0,1,10
MEM-2025-LOT7,M01,-3,0,1,10
MEM-2025-LOT7,M01,-2,0,1,10
MEM-2025-LOT7,M01,-1,0,1,10
MEM-2025-LOT7,M01,0,0,1,10
MEM-2025-LOT7,M01,1,0,1,10
MEM-2025-LOT7,M01,2,0,1,10
MEM-2025-LOT7,M01,3,0,1,10
MEM-2025-LOT7,M01,4,0,1,10
MEM-2025-LOT7,M01,5,0,1,10
MEM-2025-LOT7,M01,6,0,1,10
MEM-2025-LOT7,M01,7,0,1,10
MEM-2025-LOT7,M01,8,0,1,10
MEM-2025-LOT7,M01,9,0,1,10
MEM-2025-LOT7,M01,10,0,1,10
MEM-2025-LOT7,M01,11,0,1,10
MEM-2025-LOT7,M01,12,0,1,10
MEM-2025-LOT7,M01,13,0,1,10
MEM-2025-LOT7,M01,14,0,1,10
MEM-2025-LOT7,M01,15,0,1,10
MEM-2025-LOT7,M01,16,0,1,10
MEM-2025-LOT7,M01,17,0,1,10
MEM-2025-LOT7,M01,18,0,1,10
MEM-2025-LOT7,M01,19,0,1,10
MEM-2025-LOT7,M01,20,0,1,10
MEM-2025-LOT7,M01,21,0,1,10
MEM-2025-LOT7,M01,22,0,1,10
MEM-2025-LOT7,M01,23,0,1,10
MEM-2025-LOT7,M01,24,0,1,10
MEM-2025-LOT7,M01,25,0,1,10
MEM-2025-LOT7,M01,26,0,3,22
MEM-2025-LOT7,M01,27,0,1,10
MEM-2025-LOT7,M01,28,0,2,22
MEM-2025-LOT7,M01,29,0,1,10
MEM-2025-LOT7,M01,30,0,4,22
MEM-2025-LOT7,M01,31,0,1,10
MEM-2025-LOT7,M01,32,0,1,10
MEM-2025-LOT7,M01,-32,1,4,30
MEM-2025-LOT7,M01,-31,1,2,31
MEM-2025-LOT7,M01,-30,1,3,22
MEM-2025-LOT7,M01,-29,1,4,31
MEM-2025-LOT7,M01,-28,1,2,22
MEM-2025-LOT7,M01,-27,1,1,10
MEM-2025-LOT7,M01,-26,1,1,10
MEM-2025-LOT7,M01,-25,1,1,10
MEM-2025-LOT7,M01,-24,1,1,10
MEM-2025-LOT7,M01,-23,1,1,10
MEM-2025-LOT7,M01,-22,1,1,10
MEM-2025-LOT7,M01,-21,1,1,10
MEM-2025-LOT7,M01,-20,1,1,10
MEM-2025-LOT7,M01,-19,1,1,10
MEM-2025-LOT7,M01,-18,1,1,10
MEM-2025-LOT7,M01,-17,1,2,21
MEM-2025-LOT7,M01,-16,1,1,10
MEM-2025-LOT7,M01,-15,1,1,10
MEM-2025-LOT7,M01,-14,1,1,10
MEM-2025-LOT7,M01,-13,1,1,10
MEM-2025-LOT7,M01,-12,1,1,10
MEM-2025-LOT7,M01,-11,1,1,10
MEM-2025-LOT7,M01,-10,1,1,10
MEM-2025-LOT7,M01,-9,1,1,10
MEM-2025-LOT7,M01,-8,1,1,10
MEM-2025-LOT7,M01,-7,1,1,10
MEM-2025-LOT7,M01,-6,1,1,10
MEM-2025-LOT7,M01,-5,1,1,10
MEM-2025-LOT7,M01,-4,1,1,10
MEM-2025-LOT7,M01,-3,1,1,10
MEM-2025-LOT7,M01,-2,1,1,10
MEM-2025-LOT7,M01,-1,1,1,10
MEM-2025-LOT7,M01,0,1,1,10
MEM-2025-LOT7,M01,1,1,2,30
MEM-2025-LOT7,M01,2,1,1,10
MEM-2025-LOT7,M01,3,1,1,10
MEM-2025-LOT7,M01,4,1,1,10
MEM-2025-LOT7,M01,5,1,1,10
MEM-2025-LOT7,M01,6,1,1,10
MEM-2025-LOT7,M01,7,1,1,10
MEM-2025-LOT7,M01,8,1,1,10
MEM-2025-LOT7,M01,9,1,1,10
MEM-2025-LOT7,M01,10,1,1,10
MEM-2025-LOT7,M01,11,1,1,10
MEM-2025-LOT7,M01,12,1,1,10
MEM-2025-LOT7,M01,13,1,1,10
MEM-2025-LOT7,M01,14,1,1,10
MEM-2025-LOT7,M01,15,1,1,10
MEM-2025-LOT7,M01,16,1,1,10
MEM-2025-LOT7,M01,17,1,1,10
MEM-2025-LOT7,M01,18,1,1,10
MEM-2025-LOT7,M01,19,1,1,10
MEM-2025-LOT7,M01,20,1,1,10
MEM-2025-LOT7,M01,21,1,1,10
MEM-2025-LOT7,M01,22,1,1,10
MEM-2025-LOT7,M01,23,1,1,10
MEM-2025-LOT7,M01,24,1,1,10
MEM-2025-LOT7,M01,25,1,1,10
MEM-2025-LOT7,M01,26,1,1,10
MEM-2025-LOT7,M01,27,1,1,10
MEM-2025-LOT7,M01,28,1,1,10
MEM-2025-LOT7,M01,29,1,1,10
MEM-2025-LOT7,M01,30,1,2,22
MEM-2025-LOT7,M01,31,1,1,10
MEM-2025-LOT7,M01,32,1,1,10
MEM-2025-LOT7,M01,-32,2,3,20
MEM-2025-LOT7,M01,-31,2,1,10
MEM-2025-LOT7,M01,-30,2,1,10
MEM-2025-LOT7,M01,-29,2,2,30
MEM-2025-LOT7,M01,-28,2,1,10
MEM-2025-LOT7,M01,-27,2,1,10
MEM-2025-LOT7,M01,-26,2,1,10
MEM-2025-LOT7,M01,-25,2,1,10
MEM-2025-LOT7,M01,-24,2,1,10
MEM-2025-LOT7,M01,-23,2,1,10
MEM-2025-LOT7,M01,-22,2,1,10
MEM-2025-LOT7,M01,-21,2,1,10
MEM-2025-LOT7,M01,-20,2,1,10
MEM-2025-LOT7,M01,-19,2,1,10
MEM-2025-LOT7,M01,-18,2,1,10
MEM-2025-LOT7,M01,-17,2,1,10
MEM-2025-LOT7,M01,-16,2,1,10
MEM-2025-LOT7,M01,-15,2,1,10
MEM-2025-LOT7,M01,-14,2,1,10
MEM-2025-LOT7,M01,-13,2,1,10
MEM-2025-LOT7,M01,-12,2,1,10
MEM-2025-LOT7,M01,-11,2,1,10
MEM-2025-LOT7,M01,-10,2,1,10
MEM-2025-LOT7,M01,-9,2,1,10
MEM-2025-LOT7,M01,-8,2,1,10
MEM-2025-LOT7,M01,-7,2,1,10
MEM-2025-LOT7,M01,-6,2,1,10
MEM-2025-LOT7,M01,-5,2,1,10
MEM-2025-LOT7,M01,-4,2,1,10
MEM-2025-LOT7,M01,-3,2,1,10
MEM-2025-LOT7,M01,-2,2,1,10
MEM-2025-LOT7,M01,-1,2,1,10
MEM-2025-LOT7,M01,0,2,1,10
MEM-2025-LOT7,M01,1,2,1,10
MEM-2025-LOT7,M01,2,2,1,10
MEM-2025-LOT7,M01,3,2,1,10
MEM-2025-LOT7,M01,4,2,1,10
MEM-2025-LOT7,M01,5,2,1,10
MEM-2025-LOT7,M01,6,2,1,10
MEM-2025-LOT7,M01,7,2,1,10
MEM-2025-LOT7,M01,8,2,1,10
MEM-2025-LOT7,M01,9,2,1,10
MEM-2025-LOT7,M01,10,2,1,10
MEM-2025-LOT7,M01,11,2,1,10
MEM-2025-LOT7,M01,12,2,1,10
MEM-2025-LOT7,M01,13,2,1,10
MEM-2025-LOT7,M01,14,2,1,10
MEM-2025-LOT7,M01,15,2,1,10
MEM-2025-LOT7,M01,16,2,1,10
MEM-2025-LOT7,M01,17,2,1,10
MEM-2025-LOT7,M01,18,2,1,10
MEM-2025-LOT7,M01,19,2,1,10
MEM-2025-LOT7,M01,20,2,1,10
MEM-2025-LOT7,M01,21,2,1,10
MEM-2025-LOT7,M01,22,2,1,10
MEM-2025-LOT7,M01,23,2,1,10
MEM-2025-LOT7,M01,24,2,1,10
MEM-2025-LOT7,M01,25,2,1,10
MEM-2025-LOT7,M01,26,2,1,10
MEM-2025-LOT7,M01,27,2,1,10
MEM-2025-LOT7,M01,28,2,1,10
MEM-2025-LOT7,M01,29,2,2,20
MEM-2025-LOT7,M01,30,2,1,10
MEM-2025-LOT7,M01,31,2,3,20
MEM-2025-LOT7,M01,32,2,1,10
MEM-2025-LOT7,M01,-32,3,2,21
MEM-2025-LOT7,M01,-31,3,1,10
MEM-2025-LOT7,M01,-30,3,2,20
MEM-2025-LOT7,M01,-29,3,3,20
MEM-2025-LOT7,M01,-28,3,1,10
MEM-2025-LOT7,M01,-27,3,1,10
MEM-2025-LOT7,M01,-26,3,1,10
MEM-2025-LOT7,M01,-25,3,1,10
MEM-2025-LOT7,M01,-24,3,1,10
MEM-2025-LOT7,M01,-23,3,1,10
MEM-2025-LOT7,M01,-22,3,1,10
MEM-2025-LOT7,M01,-21,3,1,10
MEM-2025-LOT7,M01,-20,3,1,10
MEM-2025-LOT7,M01,-19,3,1,10
MEM-2025-LOT7,M01,-18,3,1,10
MEM-2025-LOT7,M01,-17,3,1,10
MEM-2025-LOT7,M01,-16,3,1,10
MEM-2025-LOT7,M01,-15,3,1,10
MEM-2025-LOT7,M01,-14,3,1,10
MEM-2025-LOT7,M01,-13,3,1,10
MEM-2025-LOT7,M01,-12,3,1,10
MEM-2025-LOT7,M01,-11,3,1,10
MEM-2025-LOT7,M01,-10,3,1,10
MEM-2025-LOT7,M01,-9,3,1,10
MEM-2025-LOT7,M01,-8,3,1,10
MEM-2025-LOT7,M01,-7,3,1,10
MEM-2025-LOT7,M01,-6,3,1,10
MEM-2025-LOT7,M01,-5,3,1,10
MEM-2025-LOT7,M01,-4,3,1,10
MEM-2025-LOT7,M01,-3,3,1,10
MEM-2025-LOT7,M01,-2,3,1,10
MEM-2025-LOT7,M01,-1,3,1,10
MEM-2025-LOT7,M01,0,3,1,10
MEM-2025-LOT7,M01,1,3,1,10
MEM-2025-LOT7,M01,2,3,1,10
MEM-2025-LOT7,M01,3,3,1,10
MEM-2025-LOT7,M01,4,3,1,10
MEM-2025-LOT7,M01,5,3,1,10
MEM-2025-LOT7,M01,6,3,1,10
MEM-2025-LOT7,M01,7,3,1,10
MEM-2025-LOT7,M01,8,3,1,10
MEM-2025-LOT7,M01,9,3,1,10
MEM-2025-LOT7,M01,10,3,1,10
MEM-2025-LOT7,M01,11,3,1,10
MEM-2025-LOT7,M01,12,3,1,10
MEM-2025-LOT7,M01,13,3,1,10
MEM-2025-LOT7,M01,14,3,1,10
